year||author||book||fname||sentence_int||sentence_num||sentence||place||frequency
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||40-59||53||Ve-ry fascinating, she said, in a voice like stroked, golden velvet.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||40-59||54||I should like--I should like ve-ry much to meet this Monsieur Tibault.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||40-59||55||Well, _I_ hope he breaks his neck!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||40-59||56||said Tommy Brooks, under his breath--but nobody ever paid much attention to Tommy.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||40-59||57||Nevertheless as the time for Mr. Tibaults arrival in these States drew nearer and nearer, people in general began to wonder whether the Princess had spoken quite truthfully--for there was no doubt of the fact that, up till then, she had been the unique sensation of the season--and you know what social lions and lionesses are.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||40-59||58||It was, if you remember, a Siamese season, and genuine Siamese were at quite as much of a premium as Russian accents had been in the quaint old days when the Chauve-Souris was a novelty.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||40-59||59||The Siamese Art Theatre, imported at terrific expense, was playing to packed houses.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||60||Gushuptzgu, an epic novel of Siamese farm life, in nineteen closely-printed volumes, had just been awarded the Nobel prize.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||61||Prominent pet-and-newt dealers reported no cessation in the appalling demand for Siamese cats.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||62||And upon the crest of this wave of interest in things Siamese, the Princess Vivrakanarda poised with the elegant nonchalance of a Hawaiian water-baby upon its surfboard.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||63||She was indispensable.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||64||She was incomparable.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||65||She was everywhere.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||66||Youthful, enormously wealthy, allied on one hand to the Royal Family of Siam and on the other to the Cabots (and yet with the first eighteen of her twenty-one years shrouded from speculation in a golden zone of mystery), the mingling of races in her had produced an exotic beauty as distinguished as it was strange.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||67||She moved with a feline, effortless grace, and her skin was as if it had been gently powdered with tiny grains of the purest gold--yet the blueness of her eyes, set just a trifle slantingly, was as pure and startling as the sea on the rocks of Maine.||Maine||1
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||68||Her brown hair fell to her knees--she had been offered extraordinary sums by the Master Barbers Protective Association to have it shingled.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||69||Straight as a waterfall tumbling over brown rocks, it had a vague perfume of sandalwood and suave spices and held tints of rust and the sun.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||70||She did not talk very much--but then she did not have to--her voice had an odd, small, melodious huskiness that haunted the mind.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||71||She lived alone and was reputed to be very lazy--at least it was known that she slept during most of the day--but at night she bloomed like a moon-flower and a depth came into her eyes.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||72||It was no wonder that Tommy Brooks fell in love with her.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||73||The wonder was that she let him.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||74||There was nothing exotic or distinguished about Tommy--he was just one of those pleasant, normal young men who seem created to carry on the bond business by reading the newspapers in the University Club during most of the day, and can always be relied upon at night to fill an unexpected hole in a dinner-party.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||75||It is true that the Princess could hardly be said to do more than tolerate any of her suitors--no one had ever seen those aloofly arrogant eyes enliven at the entrance of any male.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||76||But she seemed to be able to tolerate Tommy a little more than the rest--and that young mans infatuated day-dreams were beginning to be beset by smart solitaires and imaginary apartments on Park Avenue, when the famous M. Tibault conducted his first concert at Carnegie Hall.||Park Avenue||1
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||77||Tommy Brooks sat beside the Princess.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||78||The eyes he turned upon her were eyes of longing and love, but her face was as impassive as a mask, and the only remark she made during the preliminary bustlings was that there seemed to be a number of people in the audience.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||60-79||79||But Tommy was relieved, if anything, to find her even a little more aloof than usual, for, ever since Mrs. Culverins dinner-party, a vague disquiet as to the possible impression which this Tibault creature might make upon her had been growing in his mind.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||80||It shows his devotion that he was present at all.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||81||To a man whose simple Princetonian nature found in Just a Little Love, a Little Kiss, the quintessence of musical art, the average symphony was a positive torture, and he looked forward to the evenings programme itself with a grim, brave smile.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||82||Ssh!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||83||said Mrs. Dingle, breathlessly.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||84||Hes coming!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||85||It seemed to the startled Tommy as if he were suddenly back in the trenches under a heavy barrage, as M. Tibault made his entrance to a perfect bombardment of applause.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||86||Then the enthusiastic noise was sliced off in the middle and a gasp took its place--a vast, windy sigh, as if every person in that multitude had suddenly said, Ah.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||87||For the papers had not lied about him.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||88||The tail was there.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||89||They called him theatric--but how well he understood the uses of theatricalism!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||90||Dressed in unrelieved black from head to foot (the black dress-shirt had been a special token of Mussolinis esteem), he did not walk on, he strolled, leisurely, easily, aloofly, the famous tail curled nonchalantly about one wrist--a suave, black panther lounging through a summer garden with that little mysterious weave of the head that panthers have when they pad behind bars--the glittering darkness of his eyes unmoved by any surprise or elation.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||91||He nodded, twice, in regal acknowledgment, as the clapping reached an apogee of frenzy.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||92||To Tommy there was something dreadfully reminiscent of the Princess in the way he nodded.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||93||Then he turned to his orchestra.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||94||A second and louder gasp went up from the audience at this point, for, as he turned, the tip of that incredible tail twined with dainty carelessness into some hidden pocket and produced a black baton.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||95||But Tommy did not even notice.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||96||He was looking at the Princess instead.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||97||She had not even bothered to clap, at first, but now--He had never seen her moved like this, never.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||98||She was not applauding, her hands were clenched in her lap, but her whole body was rigid, rigid as a steel bar, and the blue flowers of her eyes were bent upon the figure of M. Tibault in a terrible concentration.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||80-99||99||The pose of her entire figure was so still and intense that for an instant Tommy had the lunatic idea that any moment she might leap from her seat beside him as lightly as a moth, and land, with no sound, at M. Tibaults side to--yes--to rub her proud head against his coat in worship.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||100||Even Mrs. Dingle would notice in a moment.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||101||Princess---- he said, in a horrified whisper, Princess----||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||102||Slowly the tenseness of her body relaxed, her eyes veiled again, she grew calm.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||103||Yes, Tommy?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||104||she said, in her usual voice, but there was still something about her .||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||105||Nothing, only--oh, hang--hes starting!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||106||said Tommy, as M. Tibault, his hands loosely clasped before him, turned and _faced_ the audience.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||107||His eyes dropped, his tail switched once impressively, then gave three little preliminary taps with his baton on the floor.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||108||Seldom has Glucks overture to Iphigenie in Aulis received such an ovation.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||109||But it was not until the Eighth Symphony that the hysteria of the audience reached its climax.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||110||Never before had the New Symphony played so superbly--and certainly never before had it been led with such genius.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||111||Three prominent conductors in the audience were sobbing with the despairing admiration of envious children toward the close, and one at least was heard to offer wildly ten thousand dollars to a well-known facial surgeon there present for a shred of evidence that tails of some variety could by any stretch of science be grafted upon a normally decaudate form.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||112||There was no doubt about it--no mortal hand and arm, be they ever so dexterous, could combine the delicate elan and powerful grace displayed in every gesture of M. Tibaults tail.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||113||A sable staff, it dominated the brasses like a flicker of black lightning; an ebon, elusive whip, it drew the last exquisite breath of melody from the woodwinds and ruled the stormy strings like a magicians rod.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||114||M. Tibault bowed and bowed again--roar after roar of frenzied admiration shook the hall to its foundations--and when he finally staggered, exhausted, from the platform, the president of the Wednesday Sonata Club was only restrained by force from flinging her ninety-thousand-dollar string of pearls after him in an excess of aesthetic appreciation.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||115||New York had come and seen--and New York was conquered.||New York||2
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||116||Mrs. Dingle was immediately besieged by reporters, and Tommy Brooks looked forward to the little party at which he was to meet the new hero of the hour with feelings only a little less lugubrious than those that would have come to him just before taking his seat in the electric chair.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||117||The meeting between his Princess and M. Tibault was worse and better than he expected.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||118||Better because, after all, they did not say much to each other--and worse because it seemed to him, somehow, that some curious kinship of mind between them made words unnecessary.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||100-119||119||They were certainly the most distinguished-looking couple in the room, as he bent over her hand.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||120||So darlingly foreign, both of them, and yet so different, babbled Mrs. Dingle--but Tommy couldnt agree.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||121||They were different, yes--the dark, lithe stranger with the bizarre appendage tucked carelessly in his pocket, and the blue-eyed, brown-haired girl.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||122||But that difference only accentuated what they had in common--something in the way they moved, in the suavity of their gestures, in the set of their eyes.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||123||Something deeper, even, than race.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||124||He tried to puzzle it out--then, looking around at the others, he had a flash of revelation.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||125||It was as if that couple were foreign, indeed--not only to New York but to all common humanity.||New York||1
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||126||As if they were polite guests from a different star.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||127||Tommy did not have a very happy evening, on the whole.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||128||But his mind worked slowly, and it was not until much later that the mad suspicion came upon him in full force.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||129||Perhaps he is not to be blamed for his lack of immediate comprehension.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||130||The next few weeks were weeks of bewildered misery for him.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||131||It was not that the Princesss attitude toward him had changed--she was just as tolerant of him as before, but M. Tibault was always there.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||132||He had a faculty of appearing as out of thin air--he walked, for all his height, as lightly as a butterfly--and Tommy grew to hate that faintest shuffle on the carpet that announced his presence.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||133||And then, hang it all, the man was so smooth, so infernally, unrufflably smooth!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||134||He was never out of temper, never embarrassed.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||135||He treated Tommy with the extreme of urbanity, and yet his eyes mocked, deep-down, and Tommy could do nothing.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||136||And, gradually, the Princess became more and more drawn to this stranger, in a soundless communion that found little need for speech--and that, too, Tommy saw and hated, and that, too, he could not mend.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||137||He began to be haunted not only by M. Tibault in the flesh, but by M. Tibault in the spirit.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||138||He slept badly, and when he slept, he dreamed--of M. Tibault, a man no longer, but a shadow, a spectre, the limber ghost of an animal whose words came purringly between sharp little pointed teeth.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||120-139||139||There was certainly something odd about the whole shape of the fellow--his fluid ease, the mould of his head, even the cut of his fingernails--but just what it was escaped Tommys intensest cogitation.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||140||And when he did put his finger on it at length, at first he refused to believe.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||141||A pair of petty incidents decided him, finally, against all reason.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||142||He had gone to Mrs. Dingles, one winter afternoon, hoping to find the Princess.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||143||She was out with his aunt, but was expected back for tea, and he wandered idly into the library to wait.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||144||He was just about to switch on the lights, for the library was always dark even in summer, when he heard a sound of light breathing that seemed to come from the leather couch in the corner.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||145||He approached it cautiously and dimly made out the form of M. Tibault, curled up on the couch, peacefully asleep.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||146||The sight annoyed Tommy so that he swore under his breath and was back near the door on his way out, when the feeling we all know and hate, the feeling that eyes we cannot see are watching us, arrested him.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||147||He turned back--M. Tibault had not moved a muscle of his body to all appearance--but his eyes were open now.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||148||And those eyes were black and human no longer.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||149||They were green--Tommy could have sworn it--and he could have sworn that they had no bottom and gleamed like little emeralds in the dark.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||150||It only lasted a moment, for Tommy pressed the light-button automatically--and there was M. Tibault, his normal self, yawning a little but urbanely apologetic, but it gave Tommy time to think.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||151||Nor did what happened a trifle later increase his peace of mind.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||152||They had lit a fire and were talking in front of it--by now Tommy hated M. Tibault so thoroughly that he felt that odd yearning for his company that often occurs in such cases.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||153||M. Tibault was telling some anecdote and Tommy was hating him worse than ever for basking with such obvious enjoyment in the heat of the flames and the ripple of his own voice.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||154||Then they heard the street-door open, and M. Tibault jumped up--and jumping, caught one sock on a sharp corner of the brass fire-rail and tore it open in a jagged flap.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||155||Tommy looked down mechanically at the tear--a seconds glance, but enough--for M. Tibault, for the first time in Tommys experience, lost his temper completely.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||156||He swore violently in some spitting, foreign tongue--his face distorted suddenly--he clapped his hand over his sock.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||157||Then, glaring furiously at Tommy, he fairly sprang from the room, and Tommy could hear him scaling the stairs in long, agile bounds.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||158||Tommy sank into a chair, careless for once of the fact that he heard the Princesss light laugh in the hall.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||140-159||159||He didnt want to see the Princess.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||160||He didnt want to see anybody.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||161||There had been something revealed when M. Tibault had torn that hole in his sock--and it was not the skin of a man.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||162||Tommy had caught a glimpse of--black plush.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||163||Black velvet.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||164||And then had come M. Tibaults sudden explosion of fury.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||165||Good _Lord_--did the man wear black velvet stockings under his ordinary socks?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||166||Or could he--could he--but here Tommy held his fevered head in his hands.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||167||He went to Professor Tatto that evening with a series of hypothetical questions, but as he did not dare confide his real suspicions to the Professor, the hypothetical answers he received served only to confuse him the more.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||168||Then he thought of Billy Strange.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||169||Billy was a good sort, and his mind had a turn for the bizarre.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||170||Billy might be able to help.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||171||He couldnt get hold of Billy for three days and lived through the interval in a fever of impatience.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||172||But finally they had dinner together at Billys apartment, where his queer books were, and Tommy was able to blurt out the whole disordered jumble of his suspicions.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||173||Billy listened without interrupting until Tommy was quite through.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||174||Then he pulled at his pipe.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||175||But, my dear _man_---- he said, protestingly.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||176||Oh, I know--I know---- said Tommy, and waved his hands, I know Im crazy--you neednt tell me that--but I tell you, the mans a cat all the same--no, I dont see how he could be, but he is--why, hang it, in the first place, everybody knows hes got a tail!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||177||Even so, said Billy, puffing.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||178||Oh, my dear Tommy, I dont doubt you saw, or think you saw, everything you say.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||160-179||179||But, even so---- He shook his head.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||180||But what about those other birds, werwolves and things?||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||181||said Tommy.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||182||Billy looked dubious.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||183||We-ll, he admitted, youve got me there, of course.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||184||At least--a tailed man _is_ possible.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||185||And the yarns about werwolves go back far enough, so that--well, I wouldnt say there arent or havent been werwolves--but then Im willing to believe more things than most people.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||186||But a wer-cat--or a man thats a cat and a cat thats a man--honestly, Tommy----||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||187||If I dont get some real advice Ill go clean off my hinge.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||188||For Heavens sake, tell me something to _do_!||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||189||Lemme think, said Billy.||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||190||First, youre pizen-sure this man is----||NONE||0
1937||Benét, Stephen Vincent||The King of the Cats||benetsv-thirteen03-kingofthecats-00-t.txt||180-199||191||A cat.||NONE||0
